segment_row_idx,n_topics_above_threshold,probability_mass_above_threshold,top1_topic_id,top1_topic_name,top1_p_topic,top2_topic_id,top2_topic_name,top2_p_topic,show,year,decade,topic_final,topic_name_final,text_preview,topic_prob_gap_top1_top2
3052,2,0.308798464132307,14,14_ho_ho ho_aplauso_muchas,0.1978327897719156,6.0,6_quinta_vergara_público_quinta vergara,0.1109656743603914,"Juan Luis ""Jajá"" Calderón",2017,2010,14,14_ho_ho ho_aplauso_muchas,"Gracias. Gracias, Jaja. Recibe este aplauso. Y así despedimos a Jaja Candeón. Gruñó esta noche aquí en la Quinta Vergara. Un fuerte aplauso. Nosotros nos vamos ",0.0868671154115242
2322,2,0.2474478463704751,14,14_ho_ho ho_aplauso_muchas,0.1368875529290434,6.0,6_quinta_vergara_público_quinta vergara,0.1105602934414317,Gigi Martin,2014,2010,6,6_quinta_vergara_público_quinta vergara,"Que sigo siendo aquel, el mismo. Muchas gracias. Así se despide. Gracias. Gigi Martin de la Quinta Vergara. Muchas gracias. Me he dado el gusto de mi vida. Grac",0.026327259487611693
2625,2,0.3991918752581976,6,6_quinta_vergara_público_quinta vergara,0.289084033004736,14.0,14_ho_ho ho_aplauso_muchas,0.1101078422534616,Edo Caroe,2016,2010,6,6_quinta_vergara_público_quinta vergara,"Entonces dejamos sobre la quinta Vergara, a más de Edo Caroe. Muchas gracias. Bien. ¡Ah! ¡Ah, gracias! Bien, eh, po, qué tremendo, muchas gracias, de verdad. Eh",0.1789761907512744
820,2,0.31115780309556884,6,6_quinta_vergara_público_quinta vergara,0.2013424126668902,14.0,14_ho_ho ho_aplauso_muchas,0.1098153904286786,Los Indolatinos,1999,1990,6,6_quinta_vergara_público_quinta vergara,"Buena leche en el corazón. Muchas gracias, mira al cine. Gracias. Juan. Chao. Muchas gracias. Juan Lucho. Muchas gracias. Adiós. Hola, hola. Juan Lucho, queremo",0.0915270222382116
1880,2,0.23781649355915568,21,21_buenas noches_noches_buenas_pecadora,0.1283292890489745,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.1094872045101812,Ricardo Meruane,2011,2010,21,21_buenas noches_noches_buenas_pecadora,"Así, ah, gracias, chico, no se molesta, ¿ah? Pero historias que no se pueden dejar de contar, ¿no? Muy amable, gracias, gracias. Historias que no se pueden deja",0.01884208453879331
670,2,0.30923352082754363,6,6_quinta_vergara_público_quinta vergara,0.2001233831268867,14.0,14_ho_ho ho_aplauso_muchas,0.1091101377006569,Palta Meléndez,1997,1990,6,6_quinta_vergara_público_quinta vergara,"Nos alegramos por el Falcao, nos alegramos por el festival. Nos vamos a separar de un instante para llegar a la parte final de esta noche donde todos más Falcao",0.09101324542622981
2215,2,0.24658437814953937,6,6_quinta_vergara_público_quinta vergara,0.1376945234042768,14.0,14_ho_ho ho_aplauso_muchas,0.1088898547452626,Los Locos del Humor,2014,2010,6,6_quinta_vergara_público_quinta vergara,"El público de la Quinta Vergara quiere seguir premiándolos porque se robaron el corazón de todos ustedes porque regalaron risas, nos hicieron disfrutar y esta n",0.028804668659014196
3789,2,0.2257718741054632,16,16_comida_comer_dieta_mamá,0.1170718502246198,11.0,11_hijos_mamá_papá_hijo,0.1087000238808434,Pamela Leiva,2023,2020,11,11_hijos_mamá_papá_hijo,Porque mi hermana mi hermana repitió la misma historia de mi mamá y tiene dos hijas también por de distinto papá. Entonces en mi casa tenemos todos apellidos di,0.008371826343776395
1009,2,0.3392773685712392,14,14_ho_ho ho_aplauso_muchas,0.2316663812493591,6.0,6_quinta_vergara_público_quinta vergara,0.1076109873218801,Dino Gordillo,2000,2000,14,14_ho_ho ho_aplauso_muchas,"Pero hay algo que el monstruo nos quiere decir, Antonio. Pero no se escucha muy fuerte. «Dino». Dino vino enfermo esta noche, pero ahora se va a mejorar con la ",0.124055393927479
467,2,0.32961529899532227,22,22_verdad_agradecer_emocionado_quiero agradecer,0.222864441702929,21.0,21_buenas noches_noches_buenas_pecadora,0.1067508572923933,Gloria Benavides,1995,1990,22,22_verdad_agradecer_emocionado_quiero agradecer,"Yo no lo quiero dejar. Hoy mi función yo aquí y me siento muy feliz. Mis amigos me acompañan. El show llegó hasta aquí Y somos amigos de la ilusión, unidos para",0.1161135844105357
3356,2,0.27830531359373356,24,24_amor_dije_pa_pa pa,0.1718385822678007,27.0,27_soltera_bebé_arturo vidal_tinder,0.1064667313259329,Alison Mandel,2018,2010,2,2_chiste_programa_hoy hoy_chistes,"sentimos que estamos más bonitas. Es como, ""Bueno, hoy día desperté muy bonita."" Salí de la casa, iba caminando sin minísima y él venía caminando de lejos mirán",0.06537185094186779
2224,2,0.22604762528831018,14,14_ho_ho ho_aplauso_muchas,0.1198221207201417,6.0,6_quinta_vergara_público_quinta vergara,0.1062255045681685,Los Locos del Humor,2014,2010,14,14_ho_ho ho_aplauso_muchas,"todo el cariño del público. Adelante, Nacho. Por supuesto que los locos del humor ya vienen y reciben el aplauso de la gente aquí en el backstage. Vienen camina",0.013596616151973204
2619,2,0.3154151992894144,21,21_buenas noches_noches_buenas_pecadora,0.2097630360429193,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.1056521632464951,Edo Caroe,2016,2010,21,21_buenas noches_noches_buenas_pecadora,"Tengo más rutina. Muchas gracias, pero tengo más rutina. ¡Qué bonito!",0.1041108727964242
579,2,0.23826417783553688,19,19_través_mar_viña_viña mar,0.1331107121469268,17.0,17_natalia_chiqui_alison_javiera,0.1051534656886101,Dinamita Show,1996,1990,3,3_humor_quinta_quinta vergara_vergara,"Señoras y señores, hoy estamos aquí y es para presentarle el humor de la playa. Y a este dúo de Niña Marino. Maravillosos exponentes del humor chileno. Me toca ",0.027957246458316695
671,2,0.2585477758829603,14,14_ho_ho ho_aplauso_muchas,0.1534571429177569,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.1050906329652034,Palta Meléndez,1997,1990,5,5_colegio_niños_papá_hijo,"Ya. Bueno, gracias. La verdad que estaba más nervioso que el camarín de la selección. Y Antonio, perdóneme, yo quiero felicitarlo por estos 22 años porque yo me",0.04836650995255348
1865,2,0.22584784523275148,22,22_verdad_agradecer_emocionado_quiero agradecer,0.1209439338536609,21.0,21_buenas noches_noches_buenas_pecadora,0.1049039113790906,Óscar Gangas,2011,2010,22,22_verdad_agradecer_emocionado_quiero agradecer,"No. Amigas y amigos, buenas noches. Breve: yo sé que los breves son los buenos cuando es breve, doblemente.",0.0160400224745703
297,2,0.23628403638508333,14,14_ho_ho ho_aplauso_muchas,0.1316523551099363,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.104631681275147,Hermógenes Conache,1991,1990,3,3_humor_quinta_quinta vergara_vergara,"para el alcalde, a la gente de Concepción, a todo el mundo. Gracias. Gracias, Antonio. Gracias, Paulina. Nada que ver. Gracias, buenas noches. De buen humor est",0.027020673834789302
3082,2,0.3867301933483204,27,27_soltera_bebé_arturo vidal_tinder,0.2823298606345337,25.0,25_bailar_fiesta_bailemos_baile,0.1044003327137867,Rodrigo Villegas,2017,2010,27,27_soltera_bebé_arturo vidal_tinder,"Pero con respeto, vamos que se puede, vamos que se puede. Que nadie esté los guatones, no tenemos éxito con las mujeres y ese silencio otorga. Yo voy, por ejemp",0.177929527920747
1657,2,0.3449591311698003,6,6_quinta_vergara_público_quinta vergara,0.2405847316531558,14.0,14_ho_ho ho_aplauso_muchas,0.1043743995166445,Palta Meléndez,2007,2000,6,6_quinta_vergara_público_quinta vergara,De Juan Carlos Falcao Meléndez venciendo los miedos sobre este escenario con un público que recoge a través de sus aplausos sus buenos momentos de humor. Es así,0.1362103321365113
137,2,0.2737514367027047,22,22_verdad_agradecer_emocionado_quiero agradecer,0.1695898208598223,21.0,21_buenas noches_noches_buenas_pecadora,0.1041616158428824,Jorge Romero,1979,1970,21,21_buenas noches_noches_buenas_pecadora,"¿Cómo están? Muchas... muchas... finu. Los tengo dominados, son, son míos, son míos todos. Entonces ahora, gracias por esa. Yo creía que era el autor...",0.0654282050169399
59,2,0.2697933937391495,6,6_quinta_vergara_público_quinta vergara,0.1658316937710265,14.0,14_ho_ho ho_aplauso_muchas,0.103961699968123,Los Muleros,1976,1970,6,6_quinta_vergara_público_quinta vergara,"Van a volver a estar con nosotros, pero antes quiero decirle que, en nombre de la Comisión Organizadora de este 17.º Festival Internacional de la Canción de Viñ",0.06186999380290349
3212,2,0.253249851563907,19,19_través_mar_viña_viña mar,0.150013715884973,3.0,3_humor_quinta_quinta vergara_vergara,0.103236135678934,Bombo Fica,2018,2010,17,17_natalia_chiqui_alison_javiera,"Gracias a ti, Bombo, tremendo espectáculo y así Bombo Fica cierra la primera de seis noches de humor que tendrá, por supuesto, Viña 2018. Muchas gracias, Bombo ",0.046777580206039004
3280,2,0.2265419340573115,15,15_hombres_mujeres_mujer_hombre,0.1233721869573679,27.0,27_soltera_bebé_arturo vidal_tinder,0.1031697470999436,Stefan Kramer,2018,2010,15,15_hombres_mujeres_mujer_hombre,"potente. Un gurú. Tírate la cuatro. ¿Cuál es esa, güey? Está al lado de las cinco, ahuevonado. A tu mujer tienes que amarla. Por sobre todas las cosas. ¿Por qué",0.0202024398574243
3844,2,0.2338318622603318,27,27_soltera_bebé_arturo vidal_tinder,0.1309185916549381,25.0,25_bailar_fiesta_bailemos_baile,0.1029132706053937,Diego Urrutia,2023,2020,23,23_amante_marido_mujer_matrimonio,"Ahora el fuerte grito de los hombres. ¿Por qué ocurre ese fenómeno? Hay cachado que siempre en los festivales dicen, ""Las mujeres, los hombres."" Como que te aga",0.02800532104954441
1180,2,0.25731208821407303,14,14_ho_ho ho_aplauso_muchas,0.1544356906875153,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.1028763975265577,Natalia Cuevas,2003,2000,14,14_ho_ho ho_aplauso_muchas,Un gran aplauso para mi gran artista y mi gran amigo Antonio de Marcos y papel de Juanga que quiso compartir esta noche tan especial conmigo a la Quinta Vergara,0.051559293160957614
3511,2,0.24888488701357508,6,6_quinta_vergara_público_quinta vergara,0.146052851134897,14.0,14_ho_ho ho_aplauso_muchas,0.1028320358786781,Mauricio Palma,2019,2010,6,6_quinta_vergara_público_quinta vergara,"¡Aplauso para Mauricio! Se atrevió. Mucha gente lo veía como una apuesta. Lleva mucho rato en la quinta haciendo reír, allá arriba y también acá abajo. Quiero a",0.04322081525621889
2258,2,0.267493186969848,6,6_quinta_vergara_público_quinta vergara,0.1649014845997636,14.0,14_ho_ho ho_aplauso_muchas,0.1025917023700844,Jorge Alís,2014,2010,6,6_quinta_vergara_público_quinta vergara,"Jorge, escúchalos. La gente se pone de pie. La Quinta Vergara no solamente aplaude a los que han estado varias veces en este escenario, sino que también es gene",0.062309782229679186
1642,2,0.5544199449422137,21,21_buenas noches_noches_buenas_pecadora,0.4519524445725801,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.1024675003696336,Palta Meléndez,2007,2000,21,21_buenas noches_noches_buenas_pecadora,...historia de la gente. ¡Viva el gobierno político! Gracias. Aquí queda demostrado que se puede hacer un gobierno con altura de mira. Muy buenas noches. Muchas,0.3494849442029465
4417,2,0.22774331201718762,14,14_ho_ho ho_aplauso_muchas,0.1255250872643888,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.1022182247527988,Edo Caroe,2025,2020,6,6_quinta_vergara_público_quinta vergara,"Buenas noches, niña. No quiero mucho, pero en un gran público. Gracias. Chao. ¡Ay, sí te conozco! ¡Memorable! Así despedimos con un tremendo aplauso cariñoso. A",0.02330686251158999
343,2,0.34346818799832324,21,21_buenas noches_noches_buenas_pecadora,0.2414223295056414,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.1020458584926818,Sandy,1993,1990,21,21_buenas noches_noches_buenas_pecadora,"Vamos a estar nuevamente con toda seguridad. Mil gracias por esta receptividad, de verdad, que me hayan escuchado. Gracias, gracias. Gracias que me hayan escuch",0.1393764710129596
1165,2,0.2291362651267562,6,6_quinta_vergara_público_quinta vergara,0.1271714852422552,14.0,14_ho_ho ho_aplauso_muchas,0.101964779884501,Vanessa Miller,2003,2000,6,6_quinta_vergara_público_quinta vergara,"El aplauso para Vanessa Miller, la nana argentina, Bárbara Pelorri, que esta noche tuvo en Viña del Mar. Entrégale la medalla, por favor.",0.025206705357754183
81,2,0.2111103755659334,17,17_natalia_chiqui_alison_javiera,0.1097092849327873,19.0,19_través_mar_viña_viña mar,0.1014010906331461,Gloria Benavides,1977,1970,6,6_quinta_vergara_público_quinta vergara,"Hemos regalado ya dos gaviotas con el corazón de nosotros, pero la gaviota de Viña del Mar la recibe Gloria Benavides esta noche. Y el director artístico del fe",0.008308194299641192
227,2,0.2630279731100781,29,29_reggaeton_calmado_dale_ten,0.1618901023260132,13.0,13_ay ay_salta salta_salta_ay,0.1011378707840649,Pujillay,1990,1990,29,29_reggaeton_calmado_dale_ten,"¿Cuánta semana se me va a tener que operar? Bueno, usted tendría que preguntarse al doctor, pero nosotros estamos pintando aquí. Bueno. Ahora sí. Aquí no es cue",0.060752231541948296
1926,2,0.3054436786521214,29,29_reggaeton_calmado_dale_ten,0.2044274571214457,13.0,13_ay ay_salta salta_salta_ay,0.1010162215306757,Dinamita Show,2012,2010,29,29_reggaeton_calmado_dale_ten,"Si quieren bailar, chicos, yo les voy a enseñar unos pasos para que vacilen acá en Piña del Mar y después inviten al jurado y se una manera nada que que el pozo",0.10341123559076999
35,2,0.20660858353475192,19,19_través_mar_viña_viña mar,0.1056782317210055,3.0,3_humor_quinta_quinta vergara_vergara,0.1009303518137464,Hugo Goodman,1974,1970,17,17_natalia_chiqui_alison_javiera,"Su trabajo en cine en Estados Unidos y en México le ha valido ser, hoy día, la figura extranjera más importante dentro de su género artístico en esos países. Eu",0.004747879907259098
2101,2,0.34734844493351047,14,14_ho_ho ho_aplauso_muchas,0.2466568314392472,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.1006916134942633,Los Atletas de la Risa,2013,2010,14,14_ho_ho ho_aplauso_muchas,"sacrificio Gracias, atleta Gracias, señor. 25 años de sacrificio. Arrancando en la calle para poder actuar y llevar el sustento a nuestra familia. 20 años en la",0.1459652179449839
2214,2,0.2795366190193183,14,14_ho_ho ho_aplauso_muchas,0.1789375450040265,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.1005990740152918,Los Locos del Humor,2014,2010,14,14_ho_ho ho_aplauso_muchas,"Un sueño alcanzado y una meta cumplida para Hugo... Cristian con todos tus aplausos. Gabriel, perdón, te cambiaste el nombre. Tucán, perdona es que te iba a dec",0.0783384709887347
1570,2,0.2083355141957898,11,11_hijos_mamá_papá_hijo,0.1078510194056029,16.0,16_comida_comer_dieta_mamá,0.1004844947901869,Álvaro Salas,2007,2000,11,11_hijos_mamá_papá_hijo,"Y repito balagüería al frente, pasa una niñita de 10 años. Y uno le dice al otro, ahora está vieja, pero vea, ha sido bien rica. Yo no sé a qué estaba jugando e",0.007366524615416009
