segment_row_idx,topic_id_matrix,topic_id_assumed,p_topic,topic_id,show,year,decade,topic_final,topic_name_final,model_text,topic_name,topic_rank
279,4,4,1.0,4,Hermógenes Conache,1991,1990,4,4_chileno_chile_argentino_chilenos,"El rodillo. Se junta con el amigo y venía el rodillo lleno de parches, hasta las pestañas están ahí enguesadas. Venía más golpeado que el pepe tape a salir del estadio. El amigo dice, ""Compañito, ¿qué te pasó?"" ""Ni no sabéis nada."" Pues yo estoy preguntando porque no sé nada, po. ¿Sabés que el otro día venía caminando por la calle a pie? Y en una esquina entre cuatro me pegaron y en mi presencia. ¿Y por qué te pegaron? Creyeron que yo era argentino. ¿Y por qué no le dijiste que era el chileno? Es que yo tengo bronca la argentina, me gusta que le pegue, po. Y yo caminando vestido ya se junta con el otro amigo. ""Compadre, ¿qué le pasó ahora?"" ""Sí, de nuevo vengo caminando por la calle en una esquina justo en la mitad de la cuadra. Entre cuatro le está pegando un viejito. Y yo como soy chulo cinturón cochino Puta, así lo dije, me meto o no me meto, po. Entre los cuatro le seguía pegando al viejito y me acordé que estaba el cinturón floreado.",4_chileno_chile_argentino_chilenos,1
280,7,7,0.3054177856020678,7,Hermógenes Conache,1991,1990,7,7_vieja_suegra_abuela_abuelita,"Entre los cuatro sigan pegando el viejito así que me metí. Entre los cinco le pegamos al viejito. Siguió caminando lotito así y llega al cementerio como a las 16 de la madrugada. Muerto cosío. Golpea el timbre. Por aquí tiene que estar la tumba de la vieja. Nunca me olvidaré de la vieja porque la vieja es vieja. Me acuerdo cuando llegaba con un copete en la casa. ""Un manoide"" me decía la vieja. Cuando llegaba con un comedi. Me acuerdo un día desaparecí el día viernes, llegué el día lunes a las 4 de la tarde. Ahí está la vieja esperándome entrar a la puerta. ""¿Dónde ande te metió el fin de semana?"" Me raptaron los ovnis. ""Claro que yo soy tosta, te voy a creer."" Me dijeron bien clarito que si vos no me creíais, este fin de semana me van a raptar de nuevo. Siguió cargando por ahí del cementerio. Cuando de repente va a estar de un nicho, escucha la voz del Nacho. Anivida. Anivida, ¿qué querés un pico swagger o un jeans con John? Anivida, ¿qué me ¿Una parrillada de lechuga o un copete? ¿Alimentación? Que te quejáis tanto, ¿qué queréis? Papil. Siguió caminando el rotito. Siguió caminando el rotito así. Mira el rotito",7_vieja_suegra_abuela_abuelita,1
283,20,20,1.0,20,Hermógenes Conache,1991,1990,20,20_hermana_fea_curado_marihuana,"para eso si te dije que no tenía plata ni mandar a pie. Otro día me fui a un micro, me estaban carteando, dije, ""Al las 11 que hay algo, mi timota."" Se fue caminando lo tito así, llega un cine y ustedes saben que en el verano aparecen los zancudos. Comienza a ver la película El borracho y un zancudo comenzó a molestarlo. Y el borracho dentro de la curaera se está matando al zancudo. Y se le iba al zancudo. Al rato no zancudo. Hasta dos granos de uva le tiró. Y seguían agarrando el sacudo. Al rato de nuevo apareció el sacudo. Y se posa en el hombro del caballero que está en la butaca delante. Pero el borracho no podía pegarle al sacudo por temor de golpear al caballero, así que sacó una filita. No, no, no, no. Bueno, bueno, bueno. Lo voy a ver ti primero. Mira, sacudo. Mira, sacudo. Sigue molestando de haber pegado",20_hermana_fea_curado_marihuana,1
287,14,14,0.2526053092197541,14,Hermógenes Conache,1991,1990,14,14_ho_ho ho_aplauso_muchas,"Muy sé que tengo amigos. Voy a invitar a Sandro mejor. Amigos. Oh, oh, oh. Nunca pude controlar la izquierda, señores. Buenas noches, muchas gracias. Un placer. Gracias, Srta. Vergara. Gracias. Muy amable. Buenas noches. Un placer. 7 años celebrados",14_ho_ho ho_aplauso_muchas,1
287,22,22,0.1537856477389898,22,Hermógenes Conache,1991,1990,14,14_ho_ho ho_aplauso_muchas,"Muy sé que tengo amigos. Voy a invitar a Sandro mejor. Amigos. Oh, oh, oh. Nunca pude controlar la izquierda, señores. Buenas noches, muchas gracias. Un placer. Gracias, Srta. Vergara. Gracias. Muy amable. Buenas noches. Un placer. 7 años celebrados",22_verdad_agradecer_emocionado_quiero agradecer,2
290,9,9,0.2764760912997218,9,Hermógenes Conache,1991,1990,9,9_auto_dijo dijo_micro_carabineros,"El caballero que cuidaba la micro, él del mismo color de la micro, en su mano su raquete de tenis. Y cuando ¿Qué tenís? ¿Qué tenís? Y detrás de la micro se estacionó un Fiat 600 chiquitito. Hubiese sido un Fiat más grande habría sido un Fiat 1500. Así que parte el policía para allá, decirle que está mal estacionado, así que parte para allá. Le dice, eh, caballero, eh, muy buenas tardes. Perdón que lo moleste, pero realmente no sé cómo dirigirme a usted. para que nos ofenda, pero Realmente me embarga una vergüenza tremenda, le diré, ¿no? Pero Bueno, era lo último que me faltaba a mí que me embargaran también. Y realmente, señor, mire, no Lo único que le puedo decir es que mandado disculpado. Y lo único que le puedo decir con todo respeto como ciudadano chileno o contribuyente que tuvo derecho a voto, señor, es que usted, precisamente usted, señor, tan mal estacionado que el culegua. ¿Qué pasó? ¿Qué pasó? Señora",9_auto_dijo dijo_micro_carabineros,1
292,9,9,0.5893230022903254,9,Hermógenes Conache,1991,1990,9,9_auto_dijo dijo_micro_carabineros,"Documento, alto. No, pues primero alto por los documentos de 16 No es que no que la gente moto ya para arreglarla ya. Alto, documento. ¿Qué pasó? Superloco. No estáis ni allí. ¿Qué pasó, don Tito? ¿Por qué me dice el Tito? Por la T que tenía y tú. Esto significa tránsito. Ah, perdón, no es tránsito. Documento. ¿Por qué me va a pasar una infracción, superloco? Porque le va a pasar un parte y viene a la media 200 km por hora se quita One moment. O sea, en chileno, John moment. Mira, loco, vengo recién llegando de Europa y en Europa uno puede andar a 300 km/h. Infórmate. Policía dijo, ""Si le pasa un parte este joven, capaz que le cause un trauma."" A la joven hay que incentivarla. Lo voy a devolver los documentos. Al día siguiente venía el Lolo, ahora venía 80 km/h, pero marcha atrás. Conciencia mismo policía. Alto, documento, ahora sí. ¿Qué pasó, superloco? ¿Cómo qué pasó? Bien, a la vez 80 km por hora marcha atrás, no sabe que está prohibido. Loco, te dije, ""Ayer quería llegando de Europa y en Europa uno puede andar hasta 120 km por hora si quiere marcha atrás, po."" ¿O por qué cree que tiene limpiaparabrisas el auto todo? O por lo ingenioso el carinero le devolvió el documento. Al día siguiente venía el Lolo, ahora venía en moto. Con ciencia el mismo policía. No es nada más que estar el mismo policía, si no no puedo terminar de contar el chiste.",9_auto_dijo dijo_micro_carabineros,1
298,1,1,0.3738666824811436,1,Lucho Navarro,1992,1990,1,1_canción_almas_cantar_vivo vivo,"Entonces, señores, esta es una canción de los famosos compositores Aquiles Castro y la famosísima Nori Navas. El arreglo musical es de dos americanos: Yo Ni La Siento y Ya Ni Me Cabe.",1_canción_almas_cantar_vivo vivo,1
310,24,24,0.1597111061331395,24,Lucho Navarro,1992,1990,11,11_hijos_mamá_papá_hijo,"No, por no. Uy. No, por No, por Pero para chupar en el amor, muchacho, no hay que desanimarse a la primera. Como dicen los gringos, ""Try again."" Que no quiere decir ""traguen"", sino ""try again."" Hay gente muy idiota. Había una muchacha que decía que sexo oral era hacer el amor y rezar al mismo tiempo. Perdón. Y el idiota que creía que orgasmo era un órgano con asma. Bueno, no digo porque si no Mejor ahí queda. No, por por cuatro. Por cuatro. Los ruidos son los mismos. Los ruidos los hago yo, pero la imaginación y picardía a cargo de ustedes de ahora en adelante. No por José Tina José Tina No por José Tina José Tina No por José Tina José Tina ¡Uy! Muchas gracias y hasta siempre. ¡Ay!",24_amor_dije_pa_pa pa,1
312,23,23,0.2523080751387231,23,Lucho Navarro,1992,1990,23,23_amante_marido_mujer_matrimonio,"te voy a comprar un cable para ese micrófono. Bueno, ¿qué desean escuchar? Ruido, quieren chistes cortos, me expliquen, ustedes mandan esta noche. No, eso no. Eso no, que yo tuve problemas en el casino con eso ya. Mejor lo olvidé. Señoras y señores, yo decía francamente pues que yo decía que las mujeres se quejan de Nosotros y en cierto modo tiene razón, pero ellas también cambian. Dicen que los hombres cambiamos, vamos a ver si es cierto. Dicen ellas, ""Ay, cuando éramos novios, nos veníamos a Viña, nos íbamos a la playa. Ay, qué romántico eras, culapio, en aquellos años."" Tu hermano te llama. Ah. Ay, mi amor. Me mojé. Yo hace rato. Y la mujer. No vaya muy La mujer siempre hace lo mismo, ¿no? ¿Qué pasó, mi vida? Pese una piedra. Siéntese, mi amor, páseme su piececito lindo. Ay, ¿cómo ves a mi pie? Este pie que vistió esa hermosa playa, claro, contaminación y toda la mugre que tiene Ay, ya Pero dice que después se casan y marido y mujer regresan a la playa. Mi amor, pise una piedra. Eso te pasa por estúpida. Para que vean que los hombres somos buenos, reconocemos que lo hacemos. Ahora las mujeres miren cómo cambian cuando se casan también. Cuando están pololeando, cuando están de novia, en la noche escondidas del papá y la mamá se van al baño a lavarle la ropa interior a su novio. Qué lindo su calzoncillo. Qué lindo color va con su persona realidad. Huele a él. Aquí pones un alguita. Aquí pones En cambio se casa, le están lavando calzoncillo al marido. Ya se volvió a hacer este degenerado. Buenas noches, sí. Muchas gracias. Así despedimos. Así despedimos.",23_amante_marido_mujer_matrimonio,1
313,3,3,0.2032409599595873,3,Lucho Navarro,1992,1990,3,3_humor_quinta_quinta vergara_vergara,la presencia de Lucho Navarro en esta segunda noche en Viña del Mar. Todo el humor de Lucho Navarro.,3_humor_quinta_quinta vergara_vergara,1
335,18,18,1.0,18,Sandy,1993,1990,18,18_doctor_farmacia_examen_consulta,"""Oiga, no entendí nada"". Con el otorrinolaringólogo... no estaba el doctor, le dice a la enfermera: ""Buenos días, señorita. ¿Está el doctor?"". ""En este momento no, ¿por qué no lo espera en el hall?"". ""Mejor me quedo en la sombra"".",18_doctor_farmacia_examen_consulta,1
338,14,14,1.0,14,Sandy,1993,1990,14,14_ho_ho ho_aplauso_muchas,"Estados Unidos, va a la Casa Blanca y digo: ""El señor Bill Clinton está en Ohio, amigo"". Mil gracias de todo corazón. Ha sido un gran placer de haber estado con usted. El aplauso para el gran, gran Sandy. Bien, muchas gracias. Una bonita noche de humor con el gran Sandy. En Viña del Mar, 35...",14_ho_ho ho_aplauso_muchas,1
339,19,19,0.1819793694046307,19,Sandy,1993,1990,19,19_través_mar_viña_viña mar,"cuarto Festival Internacional de la Canción. Tercera noche, noche final para la música folclórica. Sandy, venga por favor. Le vamos a hacer entrega de este recuerdo de Viña del Mar, la ciudad que ha reído y encantado en el día de hoy. Gracias, Sandy. Continuamos.",19_través_mar_viña_viña mar,1
340,22,22,1.0,22,Sandy,1993,1990,22,22_verdad_agradecer_emocionado_quiero agradecer,"Se ha cumplido un sueño importante para este artista que imaginó en más de una oportunidad de estar con ustedes en una noche como hoy. Gracias, gracias.",22_verdad_agradecer_emocionado_quiero agradecer,1
343,21,21,0.2414223295056414,21,Sandy,1993,1990,21,21_buenas noches_noches_buenas_pecadora,"Vamos a estar nuevamente con toda seguridad. Mil gracias por esta receptividad, de verdad, que me hayan escuchado. Gracias, gracias. Gracias que me hayan escuchado.",21_buenas noches_noches_buenas_pecadora,1
345,10,10,0.1918276485123145,10,Sandy,1993,1990,10,10_maestro_hora hora_ruperto_hora,"y el doctor dijo: 'Que pase el que sigue'. Y ustedes han sido tan buenos. Sale del sopor de la anestesia: ""¿Cómo salió de la operación, doctor?"". ""Yo no soy doctor, soy San Pedro"". Se muere. Se muere el médico, se fue al cielo. Cuando lo vio San Pedro dice: ""Los proveedores por la puerta de atrás, por favor"". San Pedro hizo dos puertas en el cielo: uno para los gobernados por la mujer, la otra no gobernados por la mujer. Turno tarde abre puerta, gobernado, ¡qué espanto! 6 km y medio en fila india llegaba hasta el purgatorio la cola. Mira para el otro lado un solo tipo: ""¿Y tú qué haces ahí?"". ""No sé, mi mujer me mandó"". ¡Chao! Gracias, gracias, lindo, gracias. ¡Felicidades, Sandy! El gran Sandy ha crecido más esta noche en el escenario de la Quinta Vergara a través de todo el país, Televisión Nacional de Chile y para toda América conjuntamente con Radio Nacional. Una invitación",10_maestro_hora hora_ruperto_hora,1
346,9,9,0.4546663130207565,9,Sandy,1993,1990,9,9_auto_dijo dijo_micro_carabineros,de la Ilustre Municipalidad de la Ciudad de Jardines,9_auto_dijo dijo_micro_carabineros,1
349,4,4,0.1544563879104293,4,Piña Colada,1993,1990,4,4_chileno_chile_argentino_chilenos,"¡Hola! Mira, Chile. Yo también soy chileno. Chiquillo, yo vengo de los Andes. Momento, no piensen... de los Andes, pero de al lado acá de la cordillera. La vida es pasarlo bien, chiquillo. Fíjese que cuando venía para acá tuve un gran problema: allá en Santiago se estaban llevando preso a los vendedores ambulantes en el Paseo Aulmada. Tenían la escoba y entre medio de los carabineros había un vendedor patudo: «A 10 pesos las pelotas, pelotas plásticas, ¿quiere pelota?». Se da vuelta el teniente y dice: «A ver, mi cago, sáigase de esa de las pelotas». Y no lo puedo traer de las mechas nomás. Momento, calma, calma. No, no, me nervioso. ¡Ay, tantas cosas que están pasando! Es terrible, oye.",4_chileno_chile_argentino_chilenos,1
352,25,25,1.0,25,Piña Colada,1993,1990,25,25_bailar_fiesta_bailemos_baile,"...y la mía no, no va con mi amor. Si me preguntan que si no que yo bailo, yo le contesto «latinoamericano». Si me pregunta el mismo que yo bailo, yo le contesto «latinoamericano». Cha-con-cha. Y lo que pregunta, cha-con-cha. Y me del areno, cha-con-cha. ¿Cómo estáis?",25_bailar_fiesta_bailemos_baile,1
353,27,27,0.2735640406043131,27,Piña Colada,1993,1990,27,27_soltera_bebé_arturo vidal_tinder,"Le damos chuchoca entonces, vos. Oye, chiquillos, vamos a seguir entonces con el baile, ¡ah! Primero, primero, las damas; esas son las que engrandecen Chile. Después, los varones. Los tercer varones. A ver, a ver... y desde la joyería también, todos juntos. Las puras mujeres: «¡Bailastes!». «¡Comiste!». ¡Ay, mijita rica! ¿De dónde?",27_soltera_bebé_arturo vidal_tinder,1
354,13,13,1.0,13,Piña Colada,1993,1990,13,13_ay ay_salta salta_salta_ay,"¡Bailaste! ¡Coniste! ¡Coniste! Ahora sí, todos juntos: ¡bailarte! ¡Coniste! ¡Bailaste! ¡Coniste! A ver, a ver, a ver, despacito. Vamos a ver si si esto se quiere chacotear. Todos se van a parar. Todos se paran para demostrar al mundo que sí le separó. A ver, todos arriba. Eso es. Y cuando yo diga: «Baila, baile, no mimes; baila, baile, no mimes», todo el mundo baila. ¡Todo el mundo arriba! Todo el mundo baila, todo el mundo baila, todo el mundo baila, todo el mundo baila.",13_ay ay_salta salta_salta_ay,1
357,13,13,1.0,13,Piña Colada,1993,1990,13,13_ay ay_salta salta_salta_ay,"¡Todo el mundo salta! ¡Todo el mundo salta! ¡Todo el mundo salta! ¡Todo el mundo salta! ¡Todo el mundo salta! ¡Todo el mundo salta! ¡Muchas gracias, Chile! Perdón por la molestia. ¡Muchas gracias! ¡Miña Cora! ¡Miña Cora!",13_ay ay_salta salta_salta_ay,1
360,4,4,0.2305275710899513,4,Piña Colada,1993,1990,4,4_chileno_chile_argentino_chilenos,"Eso era. Ahora fíjese las cosas que están pasando. Me pasó ahí en Argentina, pillaron a un caballero caminando. Bueno, pero pero hay que contar el chiste, po. Y va un caballero caminando y lo pilla un periodista y, «¡Che!», le dice, «¡Che, general! ¿Qué no ha hecho eso acá?». «Vengo a sacarme una muela». «¡Che! ¿Cómo dijiste?». «Vengo, Chile», dice mi general, «que allá en Chile no hay buenos dentistas». «Es que ya no puedo abrir la boca».",4_chileno_chile_argentino_chilenos,1
365,3,3,1.0,3,Piña Colada,1993,1990,3,3_humor_quinta_quinta vergara_vergara,"...con Piña Colada. Un nuevo humorista, su nombre: Carlos Cerón. Recuérdalo. Ha nacido en Viña del Mar con este humor popular, contingente, variado, que nos hace salir fácil una sonrisa. Vamos en este 34.º Festival Internacional de la Canción a recorrer la música de esta noche. Pero antes...",3_humor_quinta_quinta vergara_vergara,1
367,1,1,0.1806615471888937,1,Piña Colada,1993,1990,1,1_canción_almas_cantar_vivo vivo,"...estás aquí. Yo te canto a ti, hermosa, alegremente. Esta canción es mi... «Para cantar, merengue para gozar, merengue, merengue. Merengue para cantar...». El otro día, fíjese que una señora llegó al doctor. «¡Ay, doctor! Fíjese que la guagua no quiere mamar». «A ver, señora, permiso. Uy, en realidad están bien seca». «No, tonto, si yo soy la tía; la mamá está allá afuera». «Merengue para cantar, merengue para gozar, merengue, merengue, merengue para bailar, merengue para cantar, merengue...». Ojo, préstame el video.",1_canción_almas_cantar_vivo vivo,1
368,17,17,0.2733016929665459,17,Piña Colada,1993,1990,17,17_natalia_chiqui_alison_javiera,"Muchas gracias. Con emoción se retira Piña Colada. Un gran desafío: por primera vez en la televisión y por primera vez en Piña del Mar. Niña Colada, un nuevo humorista para este escenario.",17_natalia_chiqui_alison_javiera,1
369,17,17,1.0,17,Julio Sabala,1994,1990,17,17_natalia_chiqui_alison_javiera,"Muy bien, junto a nuestro jurado, al jurado internacional, vamos a avanzar esta noche para saludar a otro gran intérprete. Medio mundo lo aplaude y otro medio mundo lo quiere ver. He sido testigo de su éxito en muchos escenarios y si ustedes recuerdan el Festival OTI Internacional de Las Vegas el año 1991, por primera vez caracterizó a un personaje femenino. En esa oportunidad fue Lola Flores. Esta noche nos trae grandes sorpresas porque es un imitador de grandes artistas, un personaje que tiene facetas muy variadas con un estilo de voz maravilloso y con un talento a toda prueba y cuyo nombre es Julio Zavala.",17_natalia_chiqui_alison_javiera,1
370,1,1,0.1582780999903336,1,Julio Sabala,1994,1990,1,1_canción_almas_cantar_vivo vivo,"¿Quién se da que ¿Quién se da que ¿Quién se da que ¿Quién se da que canción. Por mi canción. Puedas sentir la hermosa sensación de sonreír como sonrío yo. Sorpresas hay en nuestro gran baúl. Abierto está y al mágico velo quisiera ver a la magia emoción, poder volar a un cielo de ilusión. Y así veremos mil estrellas dentro de una las que Julio nos traía con su voz. Hola, ¿qué tal? Les hice un servidor. Hoy por aquí les traigo mi canción. Sorpresas hay, en nuestro gran baúl abierto está ya el mágico telor. Y si al cantar yo sacase a relucir alguna voz de su predilección, yo les rogaría no lo tomen a mal, que no, no, no, no, que es broma y nada más. Por supuesto, así que no se enfade nadie, simplemente decírles a todos ustedes",1_canción_almas_cantar_vivo vivo,1
372,1,1,0.1775560994950578,1,Julio Sabala,1994,1990,1,1_canción_almas_cantar_vivo vivo,"Y es que si al cantar yo sacase a relucir alguna voz de su predilección, les rogaría no lo tomen a mal. No, no, no, no, no, no. Es broma y nada más. Y yo quiero decirles sin más demora que hay impaciencia en mi interior, ¡tu voz!, por comenzar a darles hoy un día más todo mi amor. Aunque esté debutando. Gracias. Muy buenas noches, queridos amigos. Es un honor grande para mí formar parte de este evento y de una forma especial...",1_canción_almas_cantar_vivo vivo,1
374,8,8,1.0,8,Julio Sabala,1994,1990,8,8_anthony_amas_your_you,"Tú eres mi hermano del alma, realmente el amigo. Que en todo camino y por nada estás siempre conmigo. Aunque eres un hombre aún tienes alma de niño. Aquel que me da su amistad, su respeto y cariño. Recuerdo que juntos Pasamos muy duros momentos. Y tú no cambiaste por fuertes que fueran los vientos. Es tu corazón una casa de puertas abiertas. Tú eres realmente más cierto que en horas incierta. La la la la la la. No preciso ni decir todo eso que te digo, pero es bueno así sentir que es usted mi gran amigo, no lo preciso ni decir todo aquello que sabemos que me siento muy feliz",8_anthony_amas_your_you,1
378,25,25,1.0,25,Julio Sabala,1994,1990,25,25_bailar_fiesta_bailemos_baile,"Casa Antonio, ahora te veo. ¿Y qué mejor canción que la fiesta para todos ustedes? Dice así, ""Arriba, vamos allá. Viña del Mar, arriba es tu corazón."" ¡Ah! La gente va llegando al baile, la gente va llegando al baile y todo lo que llega al suelo se ponen a buscar pareja. Algunas dicen que sí y otras dicen que no. No. Algunas dicen que sí y otras dicen que no. Un poquito rato va que no hay la base empieza a mover. Un poquito rato se agarra el más feo con un placer. Esta mamá Ay, que una está la tienda más. ¡Anda! No me pone la mano en el otro, no me tiras así con desprecio, lo que tiene que hacer es cantar y no salar la la la la la Anda. Háganme paso. Háganme paso. A ver todo el mundo, cambiar la pareja. Un poquito más. Ahí arrímate. Un poquito más. ¡Ya!",25_bailar_fiesta_bailemos_baile,1
381,1,1,0.1566093128688972,1,Julio Sabala,1994,1990,1,1_canción_almas_cantar_vivo vivo,"Welcome to New York, New York. Welcome to New York, New York. Star Straight in the News I'm living today. I want to see a fire with New York, New York. Things I can find too. I'm walking away. I'm making progress out of it. Hang on, New York. I want to wake up and see me I'm never sleep. I find a little time blue, I make you brown you start a bit and go New York and by God make you bad. Anywhere please up to you. New York, New York, New York, everybody, New York. I want to wake up and see the city. Everybody sing with me. That's never seen. And why can't I be the king? That of the king. This little time blue. I'm in a way. I wanna make you run. You're so a bit, good boy. Good boy. Good boy.",1_canción_almas_cantar_vivo vivo,1
388,20,20,1.0,20,"Jorge ""Chino"" Navarrete",1994,1990,20,20_hermana_fea_curado_marihuana,"Falta una hora para que comience el partido. Si es que yo me tengo que ir al teatro, güeón. Es así lo que está pasando con la violencia. Ahora, si vemos las noticias, por ejemplo, ¿qué pasa con el alcohol y las drogas? El tipo entra a un restaurant como a las 4 de la mañana. Señora, ¿le queda pan amasado? Sí, caballero, eso le pasa por hacer mucho. Después llega a la casa.",20_hermana_fea_curado_marihuana,1
389,23,23,0.1695039469730833,23,"Jorge ""Chino"" Navarrete",1994,1990,7,7_vieja_suegra_abuela_abuelita,"Llega a la casa el tipo le dice a la señora, ""Negra, flores para tu belleza."" ""¿Y a dónde están las flores? ¿Y a dónde está tu belleza?"" Era así la cosa, ¿no? Si vemos la televisión, Bill Clinton anunció que van a entrar los homosexuales al ejército. ¿Qué me dice usted? ¿Qué le parece?",23_amante_marido_mujer_matrimonio,1
399,24,24,1.0,24,"Jorge ""Chino"" Navarrete",1994,1990,24,24_amor_dije_pa_pa pa,¿para qué me toca ahí el mío? Cuando llegué una gran oportunidad me recibió. Y el che se vino con su trutruca me cautivó. Como de las a mí me brindaron un platitud. Y un lindo chico que estaba atrás me tocó el full truck. El color solo me celaba cosa más rica. Estaba por ahí me miraba feo de pura pica.,24_amor_dije_pa_pa pa,1
401,3,3,0.3034455335262008,3,"Jorge ""Chino"" Navarrete",1994,1990,3,3_humor_quinta_quinta vergara_vergara,"De la histeria universal, porque nuestra historia tiene muchos personajes. Y esta noche el humor una vez más conquistó la Quinta Vergara. Chilena, la radio del festival junto a Galaxia y Aurora FM y en la quinta región Radio Valparaíso de Lina del Mar. Junto a 54 emisoras de norte a sur del país. LB3 Córdoba, Argentina. Radio Guayaquí de Al parecer tenemos encuentro con más humor en el festival. Gran éxito en Viño del Mar. Volvemos a encontrarnos con Jorge Chino Navarrete.",3_humor_quinta_quinta vergara_vergara,1
411,12,12,1.0,12,"Jorge ""Chino"" Navarrete",1994,1990,12,12_perro_perrito_selva_lobo,"por ejemplo, ir a nadar a la altura del... altura del cielo o menos está en ocho balnearios. Pasa clarita el agua, superlimpia. Inclusive tienen una S y una L: ¡superlimpia! Y ahí me gusta nadar de frente, nadar de espalda, nado de lado también. ¿Quieren que nado otro poco? Para atrás. Oye, me compré unos lindos trajes de baño de lana. Superlimpio. Cuando me metí al agua, salí, me llegaban a los tobillos. Súper jetón era. Fui a reclamar, le dije: ""¿Cómo dijo que este chofer año no se ponía en jetón?"". ""Eso te dije, pues: el chofer año no se pone",12_perro_perrito_selva_lobo,1
414,2,2,1.0,2,"Jorge ""Chino"" Navarrete",1994,1990,2,2_chiste_programa_hoy hoy_chistes,"año me empecé a entusiasmar, super entusiasmado. Me fue re mal, sí, porque era el José Miguel Carrera que también andaba disfrazado este día. El humor de esta noche, el humor de Jorge sino nada más.",2_chiste_programa_hoy hoy_chistes,1
418,19,19,1.0,19,"Jorge ""Chino"" Navarrete",1994,1990,19,19_través_mar_viña_viña mar,"El humor que tiene el sentimiento y el sentimiento de una pista que en la noche tuvo un gran encuentro en el escenario de la Quinta Vergara. Este es el 35.º Festival de la Canción que llega a todo el país a través de Mega TV y que recorre el mundo a través de tres continentes. Una noche para seguir disfrutando. Una noche Jorge Chino Navarro ST en el escenario. Ambrosoli, Becker, ChileSat, Las Últimas Noticias de Warner Music hacen posible que 54 emisoras estén unidas a Radio Chilena de norte a sur del país, junto a Galaxia FM, Aurora FM —la de la música bonita— y Radio Valparaíso de Viña del Mar, para llevarles a ustedes el Festival de la Canción desde este escenario de la Quinta Vergara.",19_través_mar_viña_viña mar,1
419,22,22,0.2579316739012949,22,"Jorge ""Chino"" Navarrete",1994,1990,22,22_verdad_agradecer_emocionado_quiero agradecer,"enojemos. Que estén para que las disfrutemos. Los quiero. Gracias por todo y los llevo dentro de mi corazón a mi país. Espero pronto volver con ustedes. Gracias, ¿eh? Gracias. Fui muy feliz. Chao. Gracias, Andrea. Andrea Frigerio esta noche ha estado juntos compartiendo la música y las emociones de este escenario. Un escenario que comienza Merquer.",22_verdad_agradecer_emocionado_quiero agradecer,1
421,10,10,1.0,10,Jappening con ja,1995,1990,10,10_maestro_hora hora_ruperto_hora,"No, no, no, no, no, se acerca. ¡No! ¡Ay, ay, ay, ay! No, no, ahí no. ¡Ay, chiquito! ¡Oh, Dios de la Quinta Verga! ¡Uh! ¡Wow! ¡Leo! ¡Ah! ¡Ah! ¡Ah! ¡Ah! ¡Ay! ¡No, socorro! ¡No! ¡Ah! ¡Ah! ¡Ah! ¡Ah! ¡Ah! ¡Ah! ¡Ah! ¡Estoy aquí! ¡Socorro! ¡Ah! ¡Socorro! Mamá, ¿qué me mandó? Babi, estuve en la universidad para eso. ¡Mamá! Estoy aquí. No se ha...",10_maestro_hora hora_ruperto_hora,1
424,24,24,1.0,24,Jappening con ja,1995,1990,24,24_amor_dije_pa_pa pa,"Cuando la vi me enamoré, me enamoré como por vez primera. Por ella sí me amó siempre, y me agarré como sapo de pera. Era tan linda, más linda que la cresta. Sus ojos tumios, mi corazón aún cautivo. ¡Hey, tú, muchacha triste, ven, dame un beso con lengua! En Cala Coli hicieron los fantasmas, sí, del Caribe, sí. Sí, vamos a continuar con lo mejor, con la presentación del más grande de Italia, señoras y señores, en la Quinta Vergara.",24_amor_dije_pa_pa pa,1
430,13,13,1.0,13,Jappening con ja,1995,1990,13,13_ay ay_salta salta_salta_ay,"¡Vamos con las voleadoras! Con una bola. Ahora con las dos bolas. Ahora con las bolas cruzadas. Vamos a cantar música latinoamericana. ¡Adentro! ¡Qué rico! ¡Despacito! ¡Más rico! Primera. ¡Qué buena! Sí. ¡Ay, ay, ay! ¡Tercera! Le haré",13_ay ay_salta salta_salta_ay,1
433,13,13,1.0,13,Jappening con ja,1995,1990,13,13_ay ay_salta salta_salta_ay,"¡Oh! ¡Oh! ¡Oh! ¡Oh! ¡Vamos ya! ¡Oh! ¡A ver, Quinta Vergara! Ponga la atención. ¡Vamos a bailar, vamos a cantar y vamos a reír! ¡Todo el mundo de pie!",13_ay ay_salta salta_salta_ay,1
434,13,13,0.3365243924903381,13,Jappening con ja,1995,1990,13,13_ay ay_salta salta_salta_ay,"Cuando escuchen, saltando sin parar. Y salta y salta y salta salta salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y salta y el baño no puedo parar. Con mis mariskos duros me hicieron muy mal. Por eso te digo, no puedo saltar y pego un saltito",13_ay ay_salta salta_salta_ay,1
